KMeans,silhoutte,0,cusp,0.164056406533,0.16405517131,1.23522232184e-06
KMeans,silhoutte,0,unravel,0.164056406533,0.16405450594,1.90059242677e-06
KMeans,silhoutte,0,roof,0.164056406533,0.164054803998,1.60253475059e-06
KMeans,silhoutte,0,cheaper,0.164056406533,0.164052608481,3.79805188558e-06
KMeans,silhoutte,0,17.5,0.164056406533,0.164051558127,4.84840591136e-06
KMeans,silhoutte,0,diamond,0.164056406533,0.16405189786,4.50867284288e-06
KMeans,silhoutte,0,q,0.164056406533,0.164050928262,5.47827029823e-06
KMeans,silhoutte,0,paulson,0.164056406533,0.164049746894,6.65963830626e-06
KMeans,silhoutte,0,calcul,0.164056406533,0.16404917975,7.22678316387e-06
KMeans,silhoutte,0,genocid,0.164056406533,0.164052037053,4.36947932467e-06
KMeans,silhoutte,0,lone,0.164056406533,0.164052818275,3.58825725155e-06
KMeans,silhoutte,0,nunn,0.164056406533,0.164052275759,4.13077335132e-06
KMeans,silhoutte,0,herbert,0.164056406533,0.164052602823,3.80370980166e-06
KMeans,silhoutte,0,farheen,0.164056406533,0.164051871623,4.53490974198e-06
KMeans,silhoutte,0,restructur,0.164056406533,0.164053145525,3.26100722695e-06
KMeans,silhoutte,0,1973-75,0.164056406533,0.164057047102,-6.40569748522e-07
KMeans,silhoutte,0,worker,0.164056406533,0.164047132813,9.27371966283e-06
KMeans,silhoutte,0,border,0.164056406533,0.16406916761,-1.27610773118e-05
KMeans,silhoutte,0,pleasur,0.164056406533,0.164070371809,-1.39652759705e-05
KMeans,silhoutte,0,fahey,0.164056406533,0.164069022999,-1.26164663125e-05
KMeans,silhoutte,0,interim,0.164056406533,0.164071344657,-1.49381247113e-05
KMeans,silhoutte,0,abandon,0.164056406533,0.164065496296,-9.08976368449e-06
KMeans,silhoutte,0,start-up,0.164056406533,0.164065865494,-9.45896085217e-06
KMeans,silhoutte,0,f.,0.164056406533,0.164063478341,-7.07180816018e-06
KMeans,silhoutte,0,outlawed-they,0.164056406533,0.164062567869,-6.16133579406e-06
KMeans,silhoutte,0,partisan,0.164056406533,0.164060797224,-4.39069143121e-06
KMeans,silhoutte,0,revolv,0.164056406533,0.164062411493,-6.00496027048e-06
KMeans,silhoutte,0,gorbachev,0.164056406533,0.164063391156,-6.98462355345e-06
KMeans,silhoutte,0,terror,0.164056406533,0.164073845822,-1.74392891358e-05
KMeans,silhoutte,0,beth,0.164056406533,0.164072929591,-1.65230580514e-05
KMeans,silhoutte,0,excerpt,0.164056406533,0.164074792136,-1.83856035032e-05
KMeans,silhoutte,0,sunni,0.164056406533,0.16407848996,-2.20834275881e-05
KMeans,silhoutte,0,jaim,0.164056406533,0.164080148753,-2.37422205526e-05
KMeans,silhoutte,0,next-door,0.164056406533,0.164081141814,-2.47352811808e-05
KMeans,silhoutte,0,max,0.164056406533,0.16407811294,-2.17064072253e-05
KMeans,silhoutte,0,egregi,0.164056406533,0.164077726482,-2.13199488097e-05
KMeans,silhoutte,0,underpaid,0.164056406533,0.164078425492,-2.2018959193e-05
KMeans,silhoutte,0,realiti,0.164056406533,0.164070923404,-1.45168715776e-05
KMeans,silhoutte,0,extrem,0.164056406533,0.164078767769,-2.2361236571e-05
KMeans,silhoutte,0,1984.,0.164056406533,0.164078048858,-2.1642325116e-05
KMeans,silhoutte,0,edward,0.164056406533,0.164113363621,-5.69570879665e-05
KMeans,silhoutte,0,cairo,0.164056406533,0.164112374661,-5.59681283086e-05
KMeans,silhoutte,0,rollin,0.164056406533,0.164113849318,-5.74427855084e-05
KMeans,silhoutte,0,gadhafi,0.164056406533,0.164112422007,-5.60154743198e-05
KMeans,silhoutte,0,environ,0.164056406533,0.164114304344,-5.78978109711e-05
KMeans,silhoutte,0,trunk,0.164056406533,0.164113831765,-5.74252320486e-05
KMeans,silhoutte,0,massacr,0.164056406533,0.164115619723,-5.92131905625e-05
KMeans,silhoutte,0,guild,0.164056406533,0.164117226939,-6.08204067405e-05
KMeans,silhoutte,0,por,0.164056406533,0.16411620283,-5.97962977118e-05
KMeans,silhoutte,0,mask,0.164056406533,0.164115527927,-5.9121394289e-05
KMeans,silhoutte,0,us,0.164056406533,0.163933647667,0.00012275886551
KMeans,silhoutte,0,donald,0.164056406533,0.163991513087,6.48934459604e-05
KMeans,silhoutte,0,flourish,0.164056406533,0.163990633525,6.57730074957e-05
KMeans,silhoutte,0,brainwash,0.164056406533,0.163989804304,6.66022284055e-05
KMeans,silhoutte,0,transplant,0.164056406533,0.163988624405,6.77821275203e-05
KMeans,silhoutte,0,three-pag,0.164056406533,0.163984806369,7.16001636633e-05
KMeans,silhoutte,0,sharpen,0.164056406533,0.16398608229,7.03242426217e-05
KMeans,silhoutte,0,bit,0.164056406533,0.163976153533,8.02529995202e-05
KMeans,silhoutte,0,standstil,0.164056406533,0.163973592939,8.28135939366e-05
KMeans,silhoutte,0,war,0.164056406533,0.163948444278,0.000107962254921
KMeans,silhoutte,0,renaiss,0.164056406533,0.163946963438,0.00010944309433
KMeans,silhoutte,0,fortun,0.164056406533,0.163950551535,0.000105854998024
KMeans,silhoutte,0,situat,0.164056406533,0.16393268718,0.00012371935301
KMeans,silhoutte,0,obama-clinton,0.164056406533,0.163935098251,0.000121308282162
KMeans,silhoutte,0,statehood,0.164056406533,0.163938161367,0.000118245165494
KMeans,silhoutte,0,n't,0.164056406533,0.162810061558,0.00124634497425
KMeans,silhoutte,0,i.d,0.164056406533,0.162808688024,0.00124771850876
KMeans,silhoutte,0,chilean,0.164056406533,0.162810118924,0.00124628760864
KMeans,silhoutte,0,contest,0.164056406533,0.162801222429,0.00125518410413
