?,0.000271181330092
impetu,7.53780554257e-05
immut,6.95555200712e-05
deena,6.76696554043e-05
cronkit,6.7557085401e-05
4,6.74042989703e-05
15.,6.73741547179e-05
opri,6.72981393299e-05
fiddl,6.72667856578e-05
carter-mondal,6.58075499743e-05
pusher,6.51455956783e-05
astound,6.48866648154e-05
out-spent,6.34684257912e-05
shoney,6.34553181472e-05
rabbit,6.34553181472e-05
pipe,6.31239019249e-05
boondoggl,6.24432675824e-05
digest,6.12620424112e-05
hath,6.04044185237e-05
pieti,5.99225704045e-05
jayce,5.9253891912e-05
vocal,5.8921670777e-05
6,5.87611772986e-05
salesman,5.81455451875e-05
panacea,5.77395124542e-05
12.4,5.63249059471e-05
bloodthirsti,5.59051100976e-05
vantag,5.5425493512e-05
waiter,5.5148896992e-05
2007.,5.45161271214e-05
dioxid,5.33910237709e-05
frequenc,5.32588893354e-05
interject,5.30149651173e-05
christmastim,5.28291984265e-05
bertha,5.27945420746e-05
parrot,5.27219005449e-05
soybean,5.20715424071e-05
trans-atlant,5.201275744e-05
hindranc,5.17891564829e-05
namibia,5.1478825107e-05
turnov,5.11567624323e-05
ntsb,5.09246696351e-05
owensboro,5.09135860659e-05
backdrop,5.07687498796e-05
neglig,5.04686128274e-05
referr,5.04546597558e-05
fatherhood,5.03307828117e-05
todd,5.00821304997e-05
soprano,5.00166350694e-05
transmit,4.95520312481e-05
fast-forward,4.91626064563e-05
825,4.90146336785e-05
marijuana,4.80149854344e-05
chord,4.79931275207e-05
muck,4.79620666357e-05
all.,4.72361028881e-05
;,4.71564426106e-05
re-read,4.70053360729e-05
morril,4.69629640218e-05
tuck,4.66732181729e-05
formul,4.66710020544e-05
curtail,4.62530165706e-05
glassboro,4.62436393037e-05
electrifi,4.59954186426e-05
constituents.,4.5470135562e-05
1979.,4.50344775068e-05
immor,4.50269660757e-05
anti-environment,4.50257202576e-05
pick-up,4.49711653989e-05
chalabi,4.48281108211e-05
proteg,4.45858193787e-05
adl,4.45023058234e-05
misstep,4.44909894457e-05
crackdown,4.44560110325e-05
behoov,4.43072238657e-05
60-year-old,4.42563278409e-05
hot-button,4.41711081918e-05
1980.,4.41422465651e-05
nuffield,4.41146156685e-05
morris,4.41146156685e-05
12:01,4.40727667773e-05
vi,4.40451548308e-05
popularli,4.39099202219e-05
olmstead,4.37283737996e-05
revisit,4.34907097279e-05
copyright,4.32010128571e-05
'mr,4.31390055489e-05
overstretch,4.31018630638e-05
misde,4.30299797011e-05
aaa,4.27322176555e-05
twiddl,4.25813449212e-05
5\1/2\,4.21704109901e-05
fondli,4.18040203592e-05
shovel,4.17913147057e-05
thereof,4.15420194693e-05
terminolog,4.14637524385e-05
self-appoint,4.13184513659e-05
jewri,4.13147765944e-05
anwr,4.07706802532e-05
day-to-day,4.07239148746e-05
coven,4.07158713519e-05
caldera,4.0706440419e-05
ex-offend,4.06728471651e-05
sporad,4.06444467497e-05
albani,4.06020064031e-05
four-tenth,4.05877422682e-05
champaign,4.05314823773e-05
grenada,4.04419081853e-05
pyongyang,4.03822363381e-05
lawbreak,4.036648035e-05
62.7,4.02585865021e-05
precipic,4.02462695562e-05
energet,4.02450782843e-05
jy,4.02403663603e-05
credit-worthi,4.01282617888e-05
941,3.98152019048e-05
unskil,3.97649392212e-05
seiu,3.97345567233e-05
demot,3.96518344177e-05
kaleidoscop,3.96280095427e-05
rocket-propel,3.96130964851e-05
avert,3.93902715302e-05
proportion,3.93538168651e-05
unruli,3.91707647309e-05
hard-hit,3.90168166782e-05
koop,3.87495186055e-05
palestin,3.86026250386e-05
152,3.84353790622e-05
2d,3.82904714779e-05
architectur,3.81978809812e-05
angola,3.81404196948e-05
quell,3.81225859996e-05
postcard,3.80692283476e-05
non-govern,3.80436390384e-05
iren,3.80339653074e-05
noreen,3.80339653074e-05
bernardino,3.79483924717e-05
ymca,3.78709915925e-05
handwritten,3.77113425482e-05
quebec,3.76274802779e-05
eighti,3.76226825506e-05
refineri,3.76105593932e-05
recovery.gov,3.75062739026e-05
curat,3.74297602189e-05
emot,3.73178619072e-05
forebear,3.73002154248e-05
millenium,3.72545785732e-05
summon,3.71660017426e-05
nightmarish,3.71318556094e-05
rainbow/push,3.70327239483e-05
second-best,3.70310538111e-05
tunnel,3.70214344587e-05
15.2,3.69608366558e-05
schwarzenegg,3.68915129922e-05
methodolog,3.66901552336e-05
mold,3.65908767244e-05
likelihood,3.64248416336e-05
hotli,3.63680860458e-05
distast,3.63656658038e-05
self-right,3.6330598754e-05
fixat,3.60239081084e-05
excruci,3.60099037041e-05
